game_id,book_name,book_id,team_id,a_team_id,spread1,spread2,price1,price2
21000358,BetOnline,1096,1610612749,1610612742,7.5,-7.5,-110.0,-110.0
21000361,BetOnline,1096,1610612755,1610612751,-1.5,1.5,-110.0,-110.0
21000362,BetOnline,1096,1610612747,1610612764,-10.5,10.5,-110.0,-110.0
21000367,BetOnline,1096,1610612747,1610612754,-3.5,3.5,-110.0,-110.0
21000372,BetOnline,1096,1610612766,1610612763,8.5,-8.5,-110.0,-110.0
21000376,BetOnline,1096,1610612750,1610612756,10.0,-10.0,-110.0,-110.0
21000378,BetOnline,1096,1610612764,1610612751,6.0,-6.0,-110.0,-110.0
21000384,BetOnline,1096,1610612751,1610612761,5.5,-5.5,-110.0,-110.0
21000382,BetOnline,1096,1610612748,1610612752,-5.0,5.0,-110.0,-110.0
21000385,BetOnline,1096,1610612766,1610612737,7.0,-7.0,-110.0,-110.0
21000419,BetOnline,1096,1610612744,1610612758,3.0,-3.0,-110.0,-110.0
21000421,BetOnline,1096,1610612739,1610612737,9.5,-9.5,-110.0,-110.0
21000422,BetOnline,1096,1610612765,1610612761,5.0,-5.0,-110.0,-110.0
21000425,BetOnline,1096,1610612760,1610612752,1.0,-1.0,-110.0,-110.0
21000424,BetOnline,1096,1610612755,1610612738,8.5,-8.5,-110.0,-110.0
21000430,BetOnline,1096,1610612759,1610612753,2.0,-2.0,-110.0,-110.0
21000434,BetOnline,1096,1610612738,1610612753,3.0,-3.0,-110.0,-110.0
21000441,BetOnline,1096,1610612763,1610612754,4.5,-4.5,-110.0,-110.0
21000445,BetOnline,1096,1610612765,1610612766,5.0,-5.0,-110.0,-110.0
21000448,BetOnline,1096,1610612737,1610612749,2.0,-2.0,-110.0,-110.0
21000452,BetOnline,1096,1610612757,1610612762,8.0,-8.0,-110.0,-110.0
21000454,BetOnline,1096,1610612755,1610612744,3.5,-3.5,-110.0,-110.0
21000459,BetOnline,1096,1610612761,1610612742,10.0,-10.0,-110.0,-110.0
21000461,BetOnline,1096,1610612757,1610612743,7.5,-7.5,-110.0,-110.0
21000464,BetOnline,1096,1610612754,1610612764,2.5,-2.5,-110.0,-110.0
21000466,BetOnline,1096,1610612743,1610612750,3.0,-3.0,-110.0,-110.0
21000467,BetOnline,1096,1610612747,1610612740,-3.0,3.0,-110.0,-110.0
21000472,BetOnline,1096,1610612762,1610612746,-1.5,1.5,-110.0,-110.0
21000492,BetOnline,1096,1610612754,1610612752,7.0,-7.0,-110.0,-110.0
21000494,BetOnline,1096,1610612738,1610612761,-6.0,6.0,-110.0,-110.0
21000498,BetOnline,1096,1610612763,1610612747,9.5,-9.5,-110.0,-110.0
21000503,BetOnline,1096,1610612745,1610612743,7.0,-7.0,-110.0,-110.0
21000508,BetOnline,1096,1610612760,1610612763,-1.0,1.0,-110.0,-110.0
21000516,BetOnline,1096,1610612759,1610612738,2.5,-2.5,-110.0,-110.0
21000520,BetOnline,1096,1610612737,1610612762,5.5,-5.5,-110.0,-110.0
21000526,BetOnline,1096,1610612741,1610612755,-1.0,1.0,-110.0,-110.0
21000544,BetOnline,1096,1610612758,1610612761,6.5,-6.5,-110.0,-110.0
21000550,BetOnline,1096,1610612752,1610612747,6.5,-6.5,-110.0,-110.0
21000565,BetOnline,1096,1610612763,1610612765,-3.0,3.0,-110.0,-110.0
21000568,BetOnline,1096,1610612760,1610612745,-3.0,3.0,-110.0,-110.0
21000581,BetOnline,1096,1610612742,1610612759,9.5,-9.5,-110.0,-110.0
21000588,BetOnline,1096,1610612740,1610612766,3.5,-3.5,-110.0,-110.0
21000587,BetOnline,1096,1610612745,1610612737,8.5,-8.5,-110.0,-110.0
21000591,BetOnline,1096,1610612748,1610612741,2.5,-2.5,-110.0,-110.0
21000600,BetOnline,1096,1610612741,1610612763,5.0,-5.0,-110.0,-110.0
21000616,BetOnline,1096,1610612765,1610612738,12.0,-12.0,-110.0,-110.0
21000617,BetOnline,1096,1610612764,1610612749,6.0,-6.0,-110.0,-110.0
21000624,BetOnline,1096,1610612754,1610612744,5.0,-5.0,-110.0,-110.0
21000628,BetOnline,1096,1610612746,1610612757,3.0,-3.0,-110.0,-110.0
21000635,BetOnline,1096,1610612745,1610612763,3.5,-3.5,-110.0,-110.0
21000639,BetOnline,1096,1610612737,1610612766,3.0,-3.0,-110.0,-110.0
21000643,BetOnline,1096,1610612761,1610612748,9.5,-9.5,-110.0,-110.0
21000645,BetOnline,1096,1610612739,1610612741,15.5,-15.5,-110.0,-110.0
21000649,BetOnline,1096,1610612763,1610612749,2.0,-2.0,-110.0,-110.0
21000655,BetOnline,1096,1610612756,1610612755,4.5,-4.5,-110.0,-110.0
21000663,BetOnline,1096,1610612743,1610612764,-4.5,4.5,-110.0,-110.0
21000668,BetOnline,1096,1610612753,1610612754,-5.5,5.5,-110.0,-110.0
21000675,BetOnline,1096,1610612766,1610612756,7.0,-7.0,-110.0,-110.0
21000678,BetOnline,1096,1610612748,1610612752,-3.0,3.0,-110.0,-110.0
21000681,BetOnline,1096,1610612751,1610612754,6.0,-6.0,-110.0,-110.0
21000690,BetOnline,1096,1610612738,1610612756,-4.5,4.5,-110.0,-110.0
21000693,BetOnline,1096,1610612754,1610612741,7.0,-7.0,-110.0,-110.0
21000697,BetOnline,1096,1610612751,1610612749,6.5,-6.5,-110.0,-110.0
21000701,BetOnline,1096,1610612748,1610612760,1.0,-1.0,-110.0,-110.0
21000704,BetOnline,1096,1610612743,1610612755,1.5,-1.5,-110.0,-110.0
21000712,BetOnline,1096,1610612764,1610612742,9.0,-9.0,-110.0,-110.0
21200881,BetOnline,1096,1610612760,1610612746,3.0,-3.0,-110.0,-110.0
21200882,BetOnline,1096,1610612755,1610612764,5.5,-5.5,-105.0,-115.0
21200883,BetOnline,1096,1610612763,1610612753,-9.0,9.0,-110.0,-110.0
21000715,BetOnline,1096,1610612764,1610612740,9.0,-9.0,-110.0,-110.0
21000716,BetOnline,1096,1610612759,1610612757,-5.0,5.0,-110.0,-110.0
21000722,BetOnline,1096,1610612766,1610612765,2.0,-2.0,-110.0,-110.0
21000725,BetOnline,1096,1610612740,1610612760,7.0,-7.0,-110.0,-110.0
21000726,BetOnline,1096,1610612757,1610612743,8.5,-8.5,-110.0,-110.0
21000730,BetOnline,1096,1610612748,1610612753,1.0,-1.0,-110.0,-110.0
21000737,BetOnline,1096,1610612753,1610612764,-6.0,6.0,-110.0,-110.0
21000746,BetOnline,1096,1610612737,1610612764,-2.5,2.5,-110.0,-110.0
21000747,BetOnline,1096,1610612757,1610612739,-6.0,6.0,-110.0,-110.0
21000748,BetOnline,1096,1610612747,1610612740,-4.5,4.5,-115.0,-105.0
21000751,BetOnline,1096,1610612743,1610612750,-4.5,4.5,-110.0,-110.0
21000760,BetOnline,1096,1610612750,1610612740,8.0,-8.0,-110.0,-110.0
21000763,BetOnline,1096,1610612741,1610612757,-2.5,2.5,-110.0,-110.0
21000767,BetOnline,1096,1610612746,1610612753,9.5,-9.5,-110.0,-110.0
21000774,BetOnline,1096,1610612766,1610612754,4.5,-4.5,-110.0,-110.0
21000784,BetOnline,1096,1610612744,1610612756,6.5,-6.5,-110.0,-110.0
21000789,BetOnline,1096,1610612759,1610612755,-3.0,3.0,-110.0,-110.0
21000792,BetOnline,1096,1610612748,1610612765,-8.0,8.0,-110.0,-110.0
21000839,BetOnline,1096,1610612754,1610612764,-2.0,2.0,-110.0,-110.0
21000851,BetOnline,1096,1610612741,1610612761,-8.5,8.5,-110.0,-110.0
21000852,BetOnline,1096,1610612749,1610612752,7.0,-7.0,-110.0,-110.0
21000859,BetOnline,1096,1610612748,1610612741,-3.0,3.0,-110.0,-110.0
21000865,BetOnline,1096,1610612752,1610612739,-8.5,8.5,-110.0,-110.0
21000867,BetOnline,1096,1610612760,1610612753,6.0,-6.0,-110.0,-110.0
21000868,BetOnline,1096,1610612740,1610612750,-4.5,4.5,-110.0,-110.0
21000869,BetOnline,1096,1610612751,1610612759,11.0,-11.0,-110.0,-110.0
21000872,BetOnline,1096,1610612743,1610612757,7.5,-7.5,-110.0,-110.0
21000875,BetOnline,1096,1610612758,1610612763,10.5,-10.5,-110.0,-110.0
21000879,BetOnline,1096,1610612756,1610612754,2.5,-2.5,-110.0,-110.0
21000892,BetOnline,1096,1610612738,1610612762,-4.5,4.5,-110.0,-110.0
21000894,BetOnline,1096,1610612744,1610612754,5.5,-5.5,-110.0,-110.0
21000898,BetOnline,1096,1610612759,1610612763,1.0,-1.0,-110.0,-110.0
21000906,BetOnline,1096,1610612750,1610612765,4.5,-4.5,-110.0,-110.0
21000908,BetOnline,1096,1610612754,1610612760,8.5,-8.5,-110.0,-110.0
21000909,BetOnline,1096,1610612766,1610612743,6.5,-6.5,-110.0,-110.0
21000910,BetOnline,1096,1610612757,1610612758,-3.5,3.5,-110.0,-110.0
21000912,BetOnline,1096,1610612753,1610612748,5.0,-5.0,-110.0,-110.0
21000913,BetOnline,1096,1610612743,1610612762,3.0,-3.0,-110.0,-110.0
21000923,BetOnline,1096,1610612748,1610612759,2.5,-2.5,-110.0,-110.0
21000914,BetOnline,1096,1610612761,1610612751,2.5,-2.5,-110.0,-110.0
21000915,BetOnline,1096,1610612741,1610612753,2.0,-2.0,-110.0,-110.0
21000927,BetOnline,1096,1610612754,1610612745,7.0,-7.0,-110.0,-110.0
21000941,BetOnline,1096,1610612757,1610612753,2.0,-2.0,-110.0,-110.0
21000945,BetOnline,1096,1610612742,1610612750,-6.5,6.5,-110.0,-110.0
21000950,BetOnline,1096,1610612749,1610612764,-1.5,1.5,-110.0,-110.0
21000948,BetOnline,1096,1610612744,1610612739,-4.5,4.5,-110.0,-110.0
21000987,BetOnline,1096,1610612753,1610612756,-6.0,6.0,-110.0,-110.0
21000993,BetOnline,1096,1610612759,1610612748,5.0,-5.0,-110.0,-110.0
21000997,BetOnline,1096,1610612755,1610612762,-3.5,3.5,-110.0,-110.0
21000999,BetOnline,1096,1610612753,1610612747,6.0,-6.0,-110.0,-110.0
21001008,BetOnline,1096,1610612756,1610612740,4.5,-4.5,-105.0,-115.0
21001013,BetOnline,1096,1610612755,1610612746,1.0,-1.0,-110.0,-110.0
21001018,BetOnline,1096,1610612743,1610612753,5.5,-5.5,-110.0,-110.0
21001031,BetOnline,1096,1610612754,1610612763,9.0,-9.0,-110.0,-110.0
21001036,BetOnline,1096,1610612765,1610612737,7.0,-7.0,-110.0,-110.0
21001037,BetOnline,1096,1610612752,1610612749,-2.0,2.0,-110.0,-110.0
21001043,BetOnline,1096,1610612757,1610612747,6.5,-6.5,-110.0,-110.0
21001044,BetOnline,1096,1610612753,1610612739,-12.5,12.5,-110.0,-110.0
21001045,BetOnline,1096,1610612754,1610612751,-3.5,3.5,-110.0,-110.0
21001049,BetOnline,1096,1610612744,1610612759,11.0,-11.0,-110.0,-110.0
21001052,BetOnline,1096,1610612764,1610612757,16.0,-16.0,-110.0,-110.0
21001056,BetOnline,1096,1610612737,1610612755,7.0,-7.0,-110.0,-110.0
21001058,BetOnline,1096,1610612748,1610612765,-8.5,8.5,-115.0,-105.0
21001061,BetOnline,1096,1610612762,1610612760,12.0,-12.0,-110.0,-110.0
21001062,BetOnline,1096,1610612744,1610612745,8.0,-8.0,-110.0,-110.0
21001064,BetOnline,1096,1610612759,1610612743,5.5,-5.5,-105.0,-115.0
21001069,BetOnline,1096,1610612751,1610612753,13.0,-13.0,-105.0,-115.0
21001071,BetOnline,1096,1610612765,1610612739,-4.5,4.5,-110.0,-110.0
21001078,BetOnline,1096,1610612759,1610612757,4.5,-4.5,-110.0,-110.0
21001089,BetOnline,1096,1610612745,1610612748,7.5,-7.5,-110.0,-110.0
21001093,BetOnline,1096,1610612764,1610612744,12.0,-12.0,-105.0,-115.0
21001094,BetOnline,1096,1610612740,1610612747,9.0,-9.0,-110.0,-110.0
21001101,BetOnline,1096,1610612748,1610612739,-13.5,13.5,-110.0,-110.0
21001102,BetOnline,1096,1610612745,1610612751,-7.0,7.0,-115.0,-105.0
21001108,BetOnline,1096,1610612745,1610612755,3.0,-3.0,-110.0,-110.0
21001115,BetOnline,1096,1610612758,1610612743,14.0,-14.0,-110.0,-110.0
21001120,BetOnline,1096,1610612749,1610612754,3.0,-3.0,-115.0,-105.0
21001129,BetOnline,1096,1610612746,1610612756,5.0,-5.0,-105.0,-115.0
21001137,BetOnline,1096,1610612760,1610612746,-5.0,5.0,-110.0,-110.0
21001139,BetOnline,1096,1610612743,1610612747,6.5,-6.5,-105.0,-115.0
21001144,BetOnline,1096,1610612753,1610612761,-10.0,10.0,-110.0,-110.0
21001140,BetOnline,1096,1610612765,1610612738,10.5,-10.5,-110.0,-110.0
21001143,BetOnline,1096,1610612739,1610612752,12.0,-12.0,-105.0,-115.0
21001141,BetOnline,1096,1610612764,1610612766,8.5,-8.5,-115.0,-105.0
21001149,BetOnline,1096,1610612759,1610612737,-6.0,6.0,-110.0,-110.0
21001155,BetOnline,1096,1610612761,1610612752,9.0,-9.0,-110.0,-110.0
21001154,BetOnline,1096,1610612755,1610612738,5.5,-5.5,-110.0,-110.0
21001156,BetOnline,1096,1610612756,1610612741,10.5,-10.5,-105.0,-115.0
21001161,BetOnline,1096,1610612762,1610612747,13.5,-13.5,-110.0,-110.0
21001162,BetOnline,1096,1610612753,1610612766,-6.0,6.0,-110.0,-110.0
21001166,BetOnline,1096,1610612739,1610612761,5.5,-5.5,-105.0,-115.0
21001164,BetOnline,1096,1610612749,1610612748,8.5,-8.5,-110.0,-110.0
21001173,BetOnline,1096,1610612747,1610612744,-6.0,6.0,-105.0,-115.0
21001174,BetOnline,1096,1610612738,1610612741,5.0,-5.0,-110.0,-110.0
21001175,BetOnline,1096,1610612757,1610612762,-5.0,5.0,-115.0,-105.0
21001182,BetOnline,1096,1610612766,1610612748,14.0,-14.0,-110.0,-110.0
21001179,BetOnline,1096,1610612764,1610612738,13.5,-13.5,-110.0,-110.0
21001190,BetOnline,1096,1610612739,1610612749,8.5,-8.5,-110.0,-110.0
21001204,BetOnline,1096,1610612753,1610612755,2.0,-2.0,-110.0,-110.0
21001206,BetOnline,1096,1610612739,1610612765,7.0,-7.0,-110.0,-110.0
21001209,BetOnline,1096,1610612742,1610612745,-3.0,3.0,-115.0,-105.0
21001210,BetOnline,1096,1610612744,1610612743,12.0,-12.0,-105.0,-115.0
21001212,BetOnline,1096,1610612760,1610612758,-6.5,6.5,-110.0,-110.0
21001224,BetOnline,1096,1610612745,1610612750,-5.5,5.5,-110.0,-110.0
21001218,BetOnline,1096,1610612764,1610612739,5.0,-5.0,-110.0,-110.0
21001219,BetOnline,1096,1610612754,1610612753,5.5,-5.5,-110.0,-110.0
21001228,BetOnline,1096,1610612763,1610612746,7.0,-7.0,-105.0,-115.0
41000151,BetOnline,1096,1610612740,1610612747,11.0,-11.0,-110.0,-110.0
41000121,BetOnline,1096,1610612752,1610612738,6.0,-6.0,-110.0,-110.0
41000122,BetOnline,1096,1610612752,1610612738,6.5,-6.5,-115.0,-105.0
41000103,BetOnline,1096,1610612741,1610612754,-4.5,4.5,-110.0,-110.0
41000123,BetOnline,1096,1610612738,1610612752,3.0,-3.0,-105.0,-115.0
41000133,BetOnline,1096,1610612753,1610612737,-1.5,1.5,-105.0,-115.0
41000164,BetOnline,1096,1610612742,1610612757,4.0,-4.0,-110.0,-110.0
41000144,BetOnline,1096,1610612759,1610612763,-1.0,1.0,-110.0,-110.0
41000115,BetOnline,1096,1610612755,1610612748,11.0,-11.0,-110.0,-110.0
41000136,BetOnline,1096,1610612753,1610612737,-1.5,1.5,-110.0,-110.0
41000221,BetOnline,1096,1610612763,1610612760,6.5,-6.5,-110.0,-110.0
41000214,BetOnline,1096,1610612748,1610612738,-1.5,1.5,-110.0,-110.0
41000205,BetOnline,1096,1610612737,1610612741,8.5,-8.5,-110.0,-110.0
41000215,BetOnline,1096,1610612738,1610612748,7.5,-7.5,-110.0,-110.0
41000301,BetOnline,1096,1610612748,1610612741,2.0,-2.0,-110.0,-110.0
41000305,BetOnline,1096,1610612748,1610612741,3.0,-3.0,-105.0,-115.0
41000401,BetOnline,1096,1610612742,1610612748,4.5,-4.5,-110.0,-110.0
41000402,BetOnline,1096,1610612742,1610612748,4.0,-4.0,-105.0,-115.0
41000403,BetOnline,1096,1610612748,1610612742,2.0,-2.0,-110.0,-110.0
41000405,BetOnline,1096,1610612748,1610612742,1.0,-1.0,-115.0,-105.0
11100001,BetOnline,1096,1610612741,1610612754,-4.0,4.0,-110.0,-110.0
11100002,BetOnline,1096,1610612740,1610612763,9.0,-9.0,-110.0,-110.0
11100008,BetOnline,1096,1610612758,1610612744,5.0,-5.0,-110.0,-110.0
11100011,BetOnline,1096,1610612760,1610612742,2.5,-2.5,-110.0,-110.0
11100012,BetOnline,1096,1610612737,1610612766,-4.5,4.5,-110.0,-110.0
11100014,BetOnline,1096,1610612746,1610612747,3.0,-3.0,-110.0,-110.0
11100016,BetOnline,1096,1610612765,1610612739,3.5,-3.5,-110.0,-110.0
11100024,BetOnline,1096,1610612761,1610612738,5.5,-5.5,-110.0,-110.0
11100025,BetOnline,1096,1610612751,1610612752,7.0,-7.0,-110.0,-110.0
11100026,BetOnline,1096,1610612750,1610612749,7.0,-7.0,-110.0,-110.0
11100023,BetOnline,1096,1610612757,1610612762,3.5,-3.5,-110.0,-110.0
11100029,BetOnline,1096,1610612743,1610612756,1.5,-1.5,-110.0,-110.0
21100012,BetOnline,1096,1610612743,1610612742,4.5,-4.5,-110.0,-110.0
21100015,BetOnline,1096,1610612747,1610612758,-3.0,3.0,-110.0,-110.0
21100019,BetOnline,1096,1610612738,1610612748,9.5,-9.5,-110.0,-110.0
21100020,BetOnline,1096,1610612750,1610612749,5.5,-5.5,-110.0,-110.0
21100022,BetOnline,1096,1610612762,1610612747,5.5,-5.5,-105.0,-115.0
21100023,BetOnline,1096,1610612754,1610612761,-4.0,4.0,-110.0,-110.0
21100024,BetOnline,1096,1610612748,1610612766,-11.0,11.0,-110.0,-110.0
21100025,BetOnline,1096,1610612764,1610612737,8.5,-8.5,-110.0,-110.0
21100032,BetOnline,1096,1610612752,1610612744,-6.0,6.0,-110.0,-110.0
21100040,BetOnline,1096,1610612739,1610612754,9.5,-9.5,-110.0,-110.0
21100043,BetOnline,1096,1610612745,1610612763,6.5,-6.5,-110.0,-110.0
21100051,BetOnline,1096,1610612754,1610612765,-2.5,2.5,-110.0,-110.0
21100052,BetOnline,1096,1610612737,1610612745,1.0,-1.0,-110.0,-110.0
21100054,BetOnline,1096,1610612752,1610612758,-1.0,1.0,-105.0,-115.0
21100053,BetOnline,1096,1610612756,1610612760,11.0,-11.0,-110.0,-110.0
21100057,BetOnline,1096,1610612738,1610612764,-7.0,7.0,-110.0,-110.0
21100058,BetOnline,1096,1610612761,1610612753,12.0,-12.0,-110.0,-110.0
21100060,BetOnline,1096,1610612751,1610612739,2.5,-2.5,-110.0,-110.0
21100061,BetOnline,1096,1610612742,1610612750,-2.5,2.5,-110.0,-110.0
21100065,BetOnline,1096,1610612757,1610612746,3.0,-3.0,-105.0,-115.0
21100068,BetOnline,1096,1610612754,1610612751,-6.0,6.0,-110.0,-110.0
21100072,BetOnline,1096,1610612759,1610612750,-5.0,5.0,-110.0,-110.0
21100079,BetOnline,1096,1610612757,1610612760,4.5,-4.5,-110.0,-110.0
21100096,BetOnline,1096,1610612749,1610612758,-3.0,3.0,-110.0,-110.0
21100100,BetOnline,1096,1610612752,1610612764,-6.0,6.0,-110.0,-110.0
21100103,BetOnline,1096,1610612741,1610612753,-2.0,2.0,-110.0,-110.0
21100104,BetOnline,1096,1610612743,1610612740,-6.5,6.5,-110.0,-110.0
21100106,BetOnline,1096,1610612739,1610612750,6.5,-6.5,-110.0,-110.0
21100110,BetOnline,1096,1610612741,1610612737,-6.0,6.0,-110.0,-110.0
21100119,BetOnline,1096,1610612762,1610612744,3.0,-3.0,-110.0,-110.0
21100123,BetOnline,1096,1610612749,1610612756,7.5,-7.5,-110.0,-110.0
21100127,BetOnline,1096,1610612754,1610612755,7.0,-7.0,-110.0,-110.0
21100131,BetOnline,1096,1610612740,1610612743,13.5,-13.5,-105.0,-115.0
21100137,BetOnline,1096,1610612760,1610612763,-2.5,2.5,-110.0,-110.0
21100148,BetOnline,1096,1610612760,1610612740,-6.5,6.5,-110.0,-110.0
21100149,BetOnline,1096,1610612745,1610612759,7.0,-7.0,-110.0,-110.0
21100152,BetOnline,1096,1610612753,1610612757,3.0,-3.0,-110.0,-110.0
21100153,BetOnline,1096,1610612748,1610612746,-3.0,3.0,-110.0,-110.0
21100160,BetOnline,1096,1610612764,1610612755,13.0,-13.0,-110.0,-110.0
21100164,BetOnline,1096,1610612758,1610612745,8.5,-8.5,-110.0,-110.0
21100165,BetOnline,1096,1610612749,1610612742,9.5,-9.5,-115.0,-105.0
21100168,BetOnline,1096,1610612748,1610612743,-3.5,3.5,-110.0,-110.0
21100173,BetOnline,1096,1610612738,1610612754,3.5,-3.5,-110.0,-110.0
21100175,BetOnline,1096,1610612740,1610612763,11.0,-11.0,-110.0,-110.0
21100185,BetOnline,1096,1610612741,1610612763,-2.0,2.0,-110.0,-110.0
21100200,BetOnline,1096,1610612765,1610612745,7.5,-7.5,-110.0,-110.0
21100203,BetOnline,1096,1610612760,1610612764,-11.0,11.0,-105.0,-115.0
21100204,BetOnline,1096,1610612759,1610612753,5.0,-5.0,-110.0,-110.0
21100206,BetOnline,1096,1610612744,1610612751,3.0,-3.0,-110.0,-110.0
21100209,BetOnline,1096,1610612763,1610612740,-4.0,4.0,-110.0,-110.0
21100210,BetOnline,1096,1610612765,1610612750,8.5,-8.5,-105.0,-115.0
21100212,BetOnline,1096,1610612742,1610612746,-3.5,3.5,-110.0,-110.0
21100216,BetOnline,1096,1610612757,1610612761,-7.0,7.0,-115.0,-105.0
21100219,BetOnline,1096,1610612756,1610612738,6.0,-6.0,-110.0,-110.0
21100220,BetOnline,1096,1610612749,1610612752,4.5,-4.5,-110.0,-110.0
21100226,BetOnline,1096,1610612754,1610612744,0.0,0.0,-110.0,-110.0
21100227,BetOnline,1096,1610612739,1610612737,7.5,-7.5,-110.0,-110.0
21100228,BetOnline,1096,1610612743,1610612752,-2.5,2.5,-110.0,-110.0
21100229,BetOnline,1096,1610612755,1610612748,7.0,-7.0,-110.0,-110.0
21100232,BetOnline,1096,1610612766,1610612741,12.5,-12.5,-110.0,-110.0
21100236,BetOnline,1096,1610612750,1610612762,7.0,-7.0,-115.0,-105.0
21100258,BetOnline,1096,1610612766,1610612764,7.5,-7.5,-110.0,-110.0
21100259,BetOnline,1096,1610612752,1610612739,-4.0,4.0,-110.0,-110.0
21100265,BetOnline,1096,1610612737,1610612759,4.5,-4.5,-115.0,-105.0
21100270,BetOnline,1096,1610612738,1610612753,10.0,-10.0,-110.0,-110.0
21100271,BetOnline,1096,1610612763,1610612746,3.5,-3.5,-110.0,-110.0
21100275,BetOnline,1096,1610612751,1610612739,4.0,-4.0,-110.0,-110.0
21100278,BetOnline,1096,1610612753,1610612740,-3.5,3.5,-110.0,-110.0
21100280,BetOnline,1096,1610612759,1610612750,-1.0,1.0,-110.0,-110.0
21100283,BetOnline,1096,1610612756,1610612757,9.5,-9.5,-110.0,-110.0
21100285,BetOnline,1096,1610612765,1610612755,13.0,-13.0,-110.0,-110.0
21100287,BetOnline,1096,1610612752,1610612745,7.0,-7.0,-110.0,-110.0
21100303,BetOnline,1096,1610612759,1610612763,6.0,-6.0,-110.0,-110.0
21100306,BetOnline,1096,1610612742,1610612756,-5.0,5.0,-110.0,-110.0
21100334,BetOnline,1096,1610612739,1610612753,7.5,-7.5,-110.0,-110.0
21100335,BetOnline,1096,1610612750,1610612751,-4.5,4.5,-110.0,-110.0
21100342,BetOnline,1096,1610612746,1610612764,-8.5,8.5,-115.0,-105.0
21100347,BetOnline,1096,1610612742,1610612739,-5.5,5.5,-115.0,-105.0
21100348,BetOnline,1096,1610612745,1610612750,1.5,-1.5,-110.0,-110.0
21100350,BetOnline,1096,1610612760,1610612759,2.5,-2.5,-110.0,-110.0
21100354,BetOnline,1096,1610612743,1610612757,6.5,-6.5,-110.0,-110.0
21100361,BetOnline,1096,1610612762,1610612752,3.0,-3.0,-110.0,-110.0
21100362,BetOnline,1096,1610612756,1610612737,8.0,-8.0,-110.0,-110.0
21100367,BetOnline,1096,1610612762,1610612754,9.0,-9.0,-110.0,-110.0
21100373,BetOnline,1096,1610612749,1610612761,-1.5,1.5,-110.0,-110.0
21100379,BetOnline,1096,1610612754,1610612737,3.5,-3.5,-105.0,-115.0
21100396,BetOnline,1096,1610612754,1610612763,1.5,-1.5,-110.0,-110.0
21100402,BetOnline,1096,1610612755,1610612739,-7.5,7.5,-110.0,-110.0
21100403,BetOnline,1096,1610612759,1610612751,-9.5,9.5,-110.0,-110.0
21100404,BetOnline,1096,1610612752,1610612750,6.5,-6.5,-110.0,-110.0
21100410,BetOnline,1096,1610612764,1610612765,6.0,-6.0,-110.0,-110.0
21100418,BetOnline,1096,1610612746,1610612742,4.0,-4.0,-115.0,-105.0
21100420,BetOnline,1096,1610612752,1610612761,-4.5,4.5,-110.0,-110.0
21100423,BetOnline,1096,1610612758,1610612741,11.0,-11.0,-110.0,-110.0
21100428,BetOnline,1096,1610612737,1610612747,5.0,-5.0,-110.0,-110.0
21100430,BetOnline,1096,1610612755,1610612753,3.0,-3.0,-110.0,-110.0
21100432,BetOnline,1096,1610612763,1610612751,-3.0,3.0,-110.0,-110.0
21100434,BetOnline,1096,1610612754,1610612739,-2.0,2.0,-110.0,-110.0
21100437,BetOnline,1096,1610612766,1610612750,10.5,-10.5,-110.0,-110.0
21100441,BetOnline,1096,1610612764,1610612746,13.0,-13.0,-110.0,-110.0
21100442,BetOnline,1096,1610612751,1610612754,8.5,-8.5,-110.0,-110.0
21100447,BetOnline,1096,1610612749,1610612753,7.0,-7.0,-110.0,-110.0
21100449,BetOnline,1096,1610612748,1610612739,-9.5,9.5,-110.0,-110.0
21100463,BetOnline,1096,1610612758,1610612739,1.5,-1.5,-105.0,-115.0
21100465,BetOnline,1096,1610612749,1610612751,-2.0,2.0,-110.0,-110.0
21100467,BetOnline,1096,1610612755,1610612750,0.0,0.0,-110.0,-110.0
21100478,BetOnline,1096,1610612764,1610612756,6.0,-6.0,-110.0,-110.0
21100483,BetOnline,1096,1610612758,1610612748,13.5,-13.5,-110.0,-110.0
21100487,BetOnline,1096,1610612758,1610612764,3.0,-3.0,-110.0,-110.0
21100489,BetOnline,1096,1610612740,1610612739,5.0,-5.0,-110.0,-110.0
21100491,BetOnline,1096,1610612753,1610612751,-6.5,6.5,-110.0,-110.0
21100495,BetOnline,1096,1610612762,1610612750,5.5,-5.5,-110.0,-110.0
21100498,BetOnline,1096,1610612743,1610612746,9.0,-9.0,-105.0,-115.0
21100499,BetOnline,1096,1610612752,1610612748,0.0,0.0,-110.0,-110.0
21100500,BetOnline,1096,1610612753,1610612737,-5.0,5.0,-110.0,-110.0
21100504,BetOnline,1096,1610612744,1610612754,6.0,-6.0,-110.0,-110.0
21100514,BetOnline,1096,1610612749,1610612738,6.5,-6.5,-110.0,-110.0
21100515,BetOnline,1096,1610612739,1610612752,10.0,-10.0,-110.0,-110.0
21100516,BetOnline,1096,1610612744,1610612737,7.0,-7.0,-110.0,-110.0
21100522,BetOnline,1096,1610612745,1610612762,2.5,-2.5,-110.0,-110.0
21100523,BetOnline,1096,1610612750,1610612747,7.0,-7.0,-110.0,-110.0
21100537,BetOnline,1096,1610612746,1610612756,-3.0,3.0,-110.0,-110.0
21100542,BetOnline,1096,1610612765,1610612763,8.0,-8.0,-110.0,-110.0
21100553,BetOnline,1096,1610612743,1610612759,7.0,-7.0,-110.0,-110.0
